datetime,spotprice_EUR_per_MWh,EE_total_MWh,demand_MWh,ee_to_load_MWh,ee_to_batt_MWh,ee_export_MWh,grid_to_load_MWh,grid_to_batt_MWh,batt_discharge_MWh,SOC_MWh,charge_mode_binary
2025-05-04 23:00:00,87.35,1.6005126371950487,9.313719967399807,1.6005126371950487,0.0,0.0,7.713207330204758,0.0,0.0,0.0,0
2025-05-05 00:00:00,75.17999999999999,1.806787622685348,8.840512890823753,1.806787622685348,0.0,0.0,7.033725268138404,0.0,0.0,0.0,0
2025-05-05 01:00:00,70.51,0.643132694722549,8.690318121371323,0.643132694722549,0.0,0.0,8.047185426648774,0.0,0.0,0.0,0
2025-05-05 02:00:00,72.25,1.5233479598584114,8.64637665427973,1.5233479598584114,0.0,0.0,7.1230286944213175,0.0,0.0,0.0,0
2025-05-05 03:00:00,75.14999999999999,0.4672948207931636,8.714811945608187,0.4672948207931636,0.0,0.0,8.247517124815023,0.0,0.0,0.0,0
2025-05-05 04:00:00,74.98,0.0,9.024556764603512,0.0,0.0,0.0,9.024556764603512,0.0,0.0,0.0,0
2025-05-05 05:00:00,89.49,0.0,9.957760128294536,0.0,0.0,0.0,9.957760128294536,0.0,0.0,0.0,0
2025-05-05 06:00:00,110.92,0.0,11.680379035619445,0.0,0.0,0.0,11.680379035619445,0.0,0.0,0.0,0
2025-05-05 07:00:00,122.57,0.4357603277271933,12.680373429289691,0.4357603277271933,0.0,0.0,12.244613101562498,0.0,0.0,0.0,0
2025-05-05 08:00:00,106.69,1.2007695420418996,13.388256289468465,1.2007695420418996,0.0,0.0,12.187486747426565,0.0,0.0,0.0,0
2025-05-05 09:00:00,90.82000000000001,2.9059134190288183,13.391261318830859,2.9059134190288183,0.0,0.0,10.48534789980204,0.0,0.0,0.0,0
2025-05-05 10:00:00,80.0,6.050477191742466,13.38167924407153,6.050477191742466,0.0,0.0,7.331202052329063,0.0,0.0,0.0,0
2025-05-05 11:00:00,61.65,12.000753392926063,13.390184044153774,12.000753392926063,0.0,0.0,1.3894306512277108,0.0,0.0,0.0,0
2025-05-05 12:00:00,53.83,10.92843323222156,13.248777568119664,10.92843323222156,0.0,0.0,2.3203443358981044,10.0,0.0,10.0,1
2025-05-05 13:00:00,49.660000000000004,21.48668065298292,13.112190478798826,13.112190478798826,2.0,6.374490174184093,0.0,0.0,0.0,12.0,1
2025-05-05 14:00:00,59.3,34.524172605599745,12.721536661687752,12.721536661687752,0.0,21.802635943911994,0.0,0.0,0.0,12.0,0
2025-05-05 15:00:00,70.42,13.839846936454695,12.551100468039584,12.551100468039584,0.0,1.2887464684151109,0.0,0.0,0.0,12.0,0
2025-05-05 16:00:00,78.88,20.936538599130515,12.562893790820295,12.562893790820295,0.0,8.37364480831022,0.0,0.0,0.0,12.0,0
2025-05-05 17:00:00,89.22,11.836775233408929,12.744046032572092,11.836775233408929,0.0,0.0,0.0,0.0,0.9072707991631628,11.092729200836837,0
2025-05-05 18:00:00,100.1,18.31398703621622,13.053790851567417,13.053790851567417,0.9072707991631628,4.352925385485639,0.0,0.0,0.0,12.0,1
2025-05-05 19:00:00,128.92,13.432499044760174,13.019658253904012,13.019658253904012,0.0,0.412840790856162,0.0,0.0,0.0,12.0,0
2025-05-05 20:00:00,128.0,13.126363904433008,12.673569589223897,12.673569589223897,0.0,0.4527943152091112,0.0,0.0,0.0,12.0,0
2025-05-05 21:00:00,113.17,9.035231409183593,12.310471324379295,9.035231409183593,0.0,0.0,0.0,0.0,3.2752399151957015,8.724760084804299,0
2025-05-05 22:00:00,101.52,6.875700696478905,11.530184266167018,6.875700696478905,0.0,0.0,0.0,0.0,4.654483569688113,4.070276515116186,0
2025-05-05 23:00:00,94.46,7.725420563780404,10.762654408078106,7.725420563780404,0.0,0.0,0.0,0.0,3.0372338442977016,1.0330426708184843,0
2025-05-06 00:00:00,87.22,5.49380974843456,10.074616081424567,5.49380974843456,0.0,0.0,3.5477636621715227,0.0,1.0330426708184843,0.0,0
2025-05-06 01:00:00,81.67999999999999,3.9056762608129474,9.77365955584756,3.9056762608129474,0.0,0.0,5.8679832950346125,0.0,0.0,0.0,0
2025-05-06 02:00:00,81.28999999999999,3.583397489008433,9.632082983811806,3.583397489008433,0.0,0.0,6.048685494803372,0.0,0.0,0.0,0
2025-05-06 03:00:00,79.96000000000001,2.92082382969247,9.628851159780554,2.92082382969247,0.0,0.0,6.708027330088084,0.0,0.0,0.0,0
2025-05-06 04:00:00,82.39000000000001,2.661748040753848,9.91722058123584,2.661748040753848,0.0,0.0,7.255472540481993,0.0,0.0,0.0,0
2025-05-06 05:00:00,97.08,2.4092461309827984,10.762030722738741,2.4092461309827984,0.0,0.0,8.352784591755942,0.0,0.0,0.0,0
2025-05-06 06:00:00,114.57000000000001,1.7757214486583819,12.138787760052395,1.7757214486583819,0.0,0.0,10.363066311394013,0.0,0.0,0.0,0
2025-05-06 07:00:00,121.86,1.9988418759311846,13.20653706104452,1.9988418759311846,0.0,0.0,11.207695185113336,0.0,0.0,0.0,0
2025-05-06 08:00:00,108.37,3.4704716000400584,13.543837432306315,3.4704716000400584,0.0,0.0,10.073365832266257,0.0,0.0,0.0,0
2025-05-06 09:00:00,83.08,5.16373420852913,13.461624364844624,5.16373420852913,0.0,0.0,8.297890156315495,0.0,0.0,0.0,0
2025-05-06 10:00:00,72.27000000000001,21.204952953271846,13.436280060599536,13.436280060599536,7.76867289267231,0.0,0.0,0.0,0.0,7.76867289267231,1
2025-05-06 11:00:00,59.89,8.283836522791928,13.32361980884341,8.283836522791928,0.0,0.0,5.039783286051483,4.23132710732769,0.0,12.0,1
2025-05-06 12:00:00,42.809999999999995,29.823851580501426,12.92349731430744,12.92349731430744,0.0,16.900354266193986,0.0,0.0,0.0,12.0,0
2025-05-06 13:00:00,38.17,28.590074084503012,12.464691699203986,12.464691699203986,0.0,16.125382385299027,0.0,0.0,0.0,12.0,0
2025-05-06 14:00:00,45.44,9.734381182441242,12.090877386255755,9.734381182441242,0.0,0.0,0.0,0.0,2.3564962038145136,9.643503796185486,0
2025-05-06 15:00:00,65.0,11.175967682061566,12.055270623244759,11.175967682061566,0.0,0.0,0.0,0.0,0.8793029411831927,8.764200855002294,0
2025-05-06 16:00:00,73.73,9.473101255870198,12.037183748403187,9.473101255870198,0.0,0.0,0.0,0.0,2.5640824925329895,6.200118362469304,0
2025-05-06 17:00:00,89.99000000000001,7.691826267564009,12.304121073651219,7.691826267564009,0.0,0.0,0.0,0.0,4.61229480608721,1.5878235563820944,0
