name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"51.751111, 4.208611",2024-11-22T15:00:00,5.8,0.2,2.8,80.89,0.068,100,rain,0,0,64.6,43,284,1003.2,75.7,18.6,12,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-22T16:00:00,6.3,1.3,2.6,77.57,0,0,,0,0,66.1,36,291,1005,65.2,21.7,16,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-22T17:00:00,6,0.8,2.2,76.76,0.027,100,rain,0,0,50.1,38.2,310,1007.2,92.9,21.4,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-22T18:00:00,5.7,1.5,1.7,75.29,0,0,,0,0,45.2,24.3,302,1008.7,90.5,21.5,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-22T19:00:00,5.2,1.5,1.8,78.45,1.71,100,rain,0,0,66.6,18.9,290,1010.5,97.5,24.4,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-22T20:00:00,4.3,1.4,1.8,83.5,0.016,100,rain,0,0,33.7,12.2,4,1011.7,93.8,16,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-22T21:00:00,4.4,0.4,1.8,83.27,0,0,,0,0,22.4,18.9,241,1012.7,98.8,25.7,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-22T22:00:00,4.1,0,1.6,83.31,0,0,,0,0,35.9,19.7,228,1013.6,95.4,22.5,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-22T23:00:00,3.7,-0.1,0.6,80.57,0,0,,0,0,16.8,16.4,219,1014.4,67.7,20.6,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T00:00:00,3.5,0.1,0.5,80.79,0,0,,0,0,17,13.8,208,1014.7,52.6,20.5,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T01:00:00,3.4,-0.2,0.8,83.29,0.254,100,rain,0,0,35.5,14.6,214,1015.1,92.9,18,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T02:00:00,3.8,0.1,0.8,80.86,0,0,,0,0,21.2,15.9,214,1015.6,49.7,19.6,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T03:00:00,3.6,-0.3,1.3,85.19,0,0,,0,0,23.8,17.1,203,1015.8,95.4,18.9,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T04:00:00,3,-1.3,1,86.91,0,0,,0,0,26.7,18.2,196,1015.9,53.8,17.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T05:00:00,2.8,-1.4,1,87.63,0,0,,0,0,19.7,18.2,192,1015.7,53.8,15.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T06:00:00,2.9,-1.4,1,87.57,0,0,,0,0,23.1,18.3,181,1015.6,53.8,16.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T07:00:00,2.5,-2.3,1.1,90.37,3.016,100,rain,0,0,29.5,21.7,177,1015.3,53.8,17.9,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T08:00:00,3,-1.9,1.3,88.67,0,0,,0,0,31.7,24.2,180,1015.2,65.2,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T09:00:00,3.3,-1.1,1.6,88.73,0,0,,0,0,28.8,20.8,180,1015.4,95.4,19.1,7,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06319099999,06344099999"
"51.751111, 4.208611",2024-11-23T10:00:00,4,-0.7,1.9,85.98,0,0,,0,0,34.6,25.2,180,1014.7,51.4,22.7,28,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T11:00:00,4.4,-0.5,1.9,83.89,0,0,,0,0,33.6,26.8,169,1014,92.5,24.9,39,0.1,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T12:00:00,4.9,0,1.9,80.94,0,0,,0,0,40.6,30.3,172,1013.2,95.4,26.3,47,0.2,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T13:00:00,5.5,0.5,2.4,80.13,0.051,100,rain,0,0,42.5,33.7,168,1011.4,53.8,26.3,44,0.2,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T14:00:00,6.2,1.2,2.4,76.52,0,0,,0,0,48.3,36.7,168,1009.5,53.8,25.5,56,0.2,1,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T15:00:00,6.5,1.5,1.6,70.82,0,0,,0,0,49.5,37.6,175,1008.1,76.9,25.6,39,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T16:00:00,6.8,1.8,0.7,65.22,0,0,,0,0,51.9,37.1,175,1006.5,100,26.8,16,0.1,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T17:00:00,7.2,2.4,0.3,61.67,0,0,,0,0,47.8,38.1,182,1005.5,100,24.9,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T18:00:00,6,0.8,2.9,80.56,0.216,100,rain,0,0,49.8,38.2,184,1004.9,100,9.1,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T19:00:00,6,0.6,4.2,88.5,2.975,100,rain,0,0,55.5,40.2,189,1004.5,95.4,6.5,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T20:00:00,6.9,1.9,5.2,88.84,0.787,100,rain,0,0,50,38.6,190,1003.7,94.2,12.1,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T21:00:00,8,3.5,5.2,82.33,0.164,100,rain,0,0,47.1,36.7,193,1003.1,100,23.8,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T22:00:00,9.2,5.1,5.3,76.57,0,0,,0,0,58.6,37.6,197,1003.1,100,26,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-23T23:00:00,10.1,10.1,6.1,76.15,0,0,,0,0,53.2,37.7,201,1002.9,76.9,25.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T00:00:00,9.9,5.9,7.2,83.36,0.101,100,rain,0,0,53.2,38.3,198,1003.5,95.4,16.6,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T01:00:00,10.1,10.1,8.1,87.91,2.324,100,rain,0,0,60.2,36.4,197,1003.6,95.4,15.5,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T02:00:00,10.8,10.8,8.2,83.84,0.059,100,rain,0,0,53.9,37.4,198,1003.7,100,23.8,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T03:00:00,11.6,11.6,8,78.54,0,0,,0,0,51.2,38,197,1003.7,95.4,24.3,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T04:00:00,12,12,7.7,75.11,0,0,,0,0,55.9,36,194,1003.2,53.8,26.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T05:00:00,12.1,12.1,7.1,71.53,0,0,,0,0,53.6,37.8,196,1003.1,53.8,26.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T06:00:00,12.3,12.3,7.1,70.63,0,0,,0,0,51.5,38.3,194,1003.1,53.8,26,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T07:00:00,12.4,12.4,7.1,69.98,3.14,100,rain,0,0,58.3,36,193,1003,53.8,26,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T08:00:00,12.5,12.5,7,69.28,0,0,,0,0,51.2,38.4,192,1003.1,53.8,25.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T09:00:00,13,13,7,67.2,0,0,,0,0,57.6,31.3,191,1003.9,53.8,29.9,16,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06319099999,06344099999"
"51.751111, 4.208611",2024-11-24T10:00:00,13.4,13.4,7.2,66.26,0,0,,0,0,53.8,35,184,1003.6,52.6,25.9,56,0.2,1,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T11:00:00,14.4,14.4,7.7,64.13,0,0,,0,0,51.8,38.2,186,1003.5,53.8,22.8,192,0.7,2,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T12:00:00,15.4,15.4,8,61.19,0,0,,0,0,50.5,37.5,194,1003.4,49.7,23.8,127,0.5,1,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T13:00:00,16.4,16.4,8.1,58.06,0,0,,0,0,55.2,37.5,193,1003,53.8,24.7,83,0.3,1,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T14:00:00,16.6,16.6,8.1,57.39,0,0,,0,0,48,36.9,193,1002.7,51.4,26.1,135,0.5,1,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T15:00:00,16.7,16.7,8.2,57.28,0,0,,0,0,51.7,36.4,190,1002.6,53.8,26.6,63,0.2,1,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T16:00:00,16.4,16.4,8,57.71,0,0,,0,0,56.3,36.3,192,1002.5,52.6,26.9,26,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T17:00:00,16.3,16.3,7.9,57.53,0,0,,0,0,51.5,35.2,188,1002.4,53.8,26.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T18:00:00,16.3,16.3,8,58.15,0,0,,0,0,49.1,35,189,1002.4,53.8,26,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T19:00:00,16.2,16.2,8.6,60.54,0,0,,0,0,57.4,36.4,183,1002.1,53.8,25.5,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T20:00:00,16.6,16.6,8.9,60.32,0,0,,0,0,55.5,39.6,187,1001.8,53.8,26.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T21:00:00,16.6,16.6,9.1,61.29,0,0,,0,0,57.2,39.9,182,1001.2,53.8,25.5,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T22:00:00,16.4,16.4,9.1,62.07,0,0,,0,0,60.4,38.3,183,1000.7,53.8,26.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-24T23:00:00,16.3,16.3,9,61.91,0,0,,0,0,51.9,38.3,184,1000.7,53.8,26.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T00:00:00,16.3,16.3,8.8,61.32,0,0,,0,0,58.8,39.6,187,1000.4,53.8,26,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T01:00:00,16.3,16.3,8.3,59.39,0,0,,0,0,62.2,39.6,187,1000.4,53.8,25.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T02:00:00,16.2,16.2,8,58.55,0,0,,0,0,51.7,38.7,189,1000,53.8,26.3,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T03:00:00,16.1,16.1,7.9,58.34,0,0,,0,0,51.6,39.6,189,999.6,67.7,26,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T04:00:00,16.1,16.1,7.8,58.01,0,0,,0,0,57.9,39.6,188,998.9,53.8,26.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T05:00:00,15.7,15.7,8.5,62.06,0,0,,0,0,54.1,37.4,189,998.7,67.7,26.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T06:00:00,15.7,15.7,8.6,62.77,0,0,,0,0,52.9,36.3,191,998.5,67.7,25.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T07:00:00,15.5,15.5,9,64.99,0.025,100,rain,0,0,59.3,34,190,998.4,100,25.6,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T08:00:00,14.2,14.2,9.4,72.73,0.007,100,rain,0,0,45.9,32.5,224,999.1,100,22.7,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T09:00:00,11.9,11.9,9.9,87.4,0.043,100,rain,0,0,39.6,20,240,1000.3,100,26.8,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06319099999,06344099999"
"51.751111, 4.208611",2024-11-25T10:00:00,11,11,9.8,92.37,0.068,100,rain,0,0,47.3,19.7,233,1000.7,100,12.9,16,0.1,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T11:00:00,10.4,10.4,9.1,92.01,0.498,100,rain,0,0,28.8,19,226,1001.4,100,9.4,21,0.1,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T12:00:00,9.9,7.4,8.7,92.5,0.187,100,rain,0,0,20.7,18.2,216,1001.7,53.8,13.5,35,0.1,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T13:00:00,9.8,7.3,8.8,93.6,1.966,100,rain,0,0,46.8,17.8,212,1001.9,67.7,11.2,39,0.1,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T14:00:00,9.8,7.1,8.5,91.75,0.233,100,rain,0,0,20.9,19.8,212,1002.5,100,10.8,21,0.1,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T15:00:00,9.9,6.9,8.4,90.09,0.183,100,rain,0,0,28.8,23.8,212,1003.4,95.4,13,19,0.1,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T16:00:00,10.1,10.1,8.5,90.09,0,0,,0,0,30.7,26.3,214,1004.4,95.8,13.9,21,0.1,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T17:00:00,9.9,6.9,8.7,91.8,0,0,,0,0,30.7,24.6,220,1005,100,17.9,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T18:00:00,9.7,6.8,8.3,91.1,0,0,,0,0,26.7,21.8,219,1006,53.8,14.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T19:00:00,9.7,7,8.1,90.06,0.419,100,rain,0,0,33.6,19.6,220,1007.2,67.7,13.1,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T20:00:00,9.2,6.2,7.2,87.41,0,0,,0,0,25.2,21.8,217,1007.9,41.5,13.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T21:00:00,9.3,6.5,6.9,85.2,0,0,,0,0,24.7,19.8,215,1008.7,65.5,13.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T22:00:00,8.9,5.9,6.3,83.87,0,0,,0,0,27.4,21.1,223,1009.1,10.4,13.5,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-25T23:00:00,8.6,5.5,5.9,83.12,0,0,,0,0,23.5,21.3,227,1010,33.5,13.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T00:00:00,8.5,5.5,5.7,82.99,0,0,,0,0,23.5,19.6,223,1010.9,12.2,12.7,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T01:00:00,8,5.3,6.2,88.74,0,0,,0,0,28.8,15.9,212,1011.8,52.6,12.6,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T02:00:00,7.8,4.8,6.3,89.86,0,0,,0,0,24.7,18.4,208,1012.4,53.8,12.5,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T03:00:00,7.7,4.8,6.3,90.86,0,0,,0,0,21.7,17.4,212,1012.9,52.6,11.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T04:00:00,7.7,4.6,6.3,90.86,0,0,,0,0,26.6,18.8,211,1013.1,49.7,11,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T05:00:00,7.5,4.4,6.4,92.67,0,0,,0,0,21.5,18.2,207,1013.7,49.7,11.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T06:00:00,7.6,4.8,6.4,92.3,0,0,,0,0,24,16.3,200,1013.8,51.4,11.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T07:00:00,7.5,4.6,6.3,91.52,1.176,100,rain,0,0,26.7,17.3,198,1014,43.1,12.2,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T08:00:00,7.7,4.6,6.2,90.08,0.007,100,rain,0,0,25.5,19.2,209,1014.7,47.7,13.3,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T09:00:00,8,5.2,6.4,89.71,0,0,,0,0,32.4,17.5,221,1015.8,63.5,15,46,0.2,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06319099999,06344099999"
"51.751111, 4.208611",2024-11-26T10:00:00,8.7,5.2,5.6,81.07,0,0,,0,0,30.7,24.8,209,1015.7,53.8,13.9,39,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T11:00:00,9.1,5.5,6.1,81.6,0.02,100,rain,0,0,35.1,27.8,216,1016,48,16.7,114,0.4,1,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T12:00:00,9.1,5.9,6.1,81.11,0,0,,0,0,33,24.3,214,1015.9,95.8,18.3,188,0.7,2,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T13:00:00,9.4,6.1,6.1,79.83,0.578,100,rain,0,0,45.4,25.3,218,1016,53.8,14.5,88,0.3,1,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T14:00:00,9.3,6.1,6.3,81.52,0,0,,0,0,29.7,24.3,221,1016.4,67.7,15.8,97,0.3,1,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T15:00:00,9.1,5.9,6.2,82.21,0,0,,0,0,29.5,23.5,225,1016.7,53.8,19.6,37,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T16:00:00,8.6,5.5,6,83.6,0,0,,0,0,31.3,21.4,224,1017.4,53.8,26.2,23,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T17:00:00,7.8,4.9,5.5,85.28,0,0,,0,0,25.3,17.6,221,1017.7,94.2,28.2,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T18:00:00,7.1,4.4,5.3,87.88,0,0,,0,0,20.4,14.8,227,1018.3,36.6,27,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T19:00:00,6.4,3.9,4.6,88.5,0,0,,0,0,31.2,12.6,228,1018.6,17.1,27.6,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T20:00:00,6.1,3.7,4.9,92.23,0,0,,0,0,14.7,11.3,203,1018.8,27.1,25.5,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T21:00:00,5.6,3.4,4.7,93.69,0,0,,0,0,13,10.1,206,1019.3,24,21.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-26T22:00:00,5.1,3.1,4.2,94.05,0,0,,0,0,17.6,8.7,196,1019,96.5,10,0,0,0,,Overcast,cloudy
"51.751111, 4.208611",2024-11-26T23:00:00,5.3,3.2,4.6,94.99,0,0,,0,0,12.1,9.3,184,1019.3,53.8,11.3,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
